ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv,limit_status
300935.SZ,20260820,30.96,4.7129,6.7373,0.55,,,3.3456,19.3252,19.9017,,,7943.07,6025.95,4215.29,245917.0,186563.0,
601398.SH,20260820,7.78,0.1446,1.2496,1.12,7.5234,7.467,0.7033,3.3078,3.2398,5.7763,3.9884,35640600.0,26961200.0,3119270.0,277284000.0,209758000.0,
920855.BJ,20260820,12.44,0.6711,2.2112,0.6,27.0491,34.2176,1.5965,3.4713,3.5628,1.6881,1.2058,7473.33,6703.69,2034.52,92968.3,83393.9,
300822.SZ,20260820,11.58,1.2816,4.0497,0.96,296.337,152.506,2.8749,4.3029,4.5117,0.8592,0.2578,31153.6,28898.2,9145.42,360759.0,334641.0,
688727.SH,20260820,48.0,5.1105,5.1105,0.59,220.542,226.702,8.5282,32.7333,32.7254,,,44932.0,5402.82,5402.82,2156730.0,259335.0,
002831.SZ,20260820,25.55,0.7949,1.1406,0.51,20.6718,20.6111,2.6687,1.9095,1.8992,2.841,3.4157,128833.0,71422.2,49776.6,3291690.0,1824840.0,
688380.SH,20260820,42.51,3.3644,8.0413,0.76,59.8896,46.0816,5.2721,15.1669,12.6637,0.5859,0.7031,40036.5,40036.5,16751.1,1701950.0,1701950.0,
603267.SH,20260820,48.61,2.3671,3.7636,0.58,44.9497,39.2733,2.4863,6.2604,6.4615,0.5543,0.7185,23108.1,23108.1,14533.7,1123280.0,1123280.0,
002533.SZ,20260820,11.22,0.7199,0.9571,0.61,13.7267,13.2703,1.8457,0.4052,0.3604,2.2086,3.9755,73394.1,64614.4,48601.4,823482.0,724974.0,
688379.SH,20260820,52.51,4.324,7.3738,0.8,26.5177,38.4541,3.5528,1.9513,1.6359,0.7495,1.1376,9497.86,9008.55,5282.64,498732.0,473039.0,
002598.SZ,20260820,6.5,0.6598,1.0172,1.04,32.1373,34.1012,1.6194,1.0462,1.0781,1.5384,1.5385,31205.3,28653.0,18584.6,202834.0,186244.0,
300246.SZ,20260820,15.71,16.7225,19.111,1.68,,,3.8621,3.795,3.8115,0.3147,0.3147,26460.7,21149.0,18505.8,415697.0,332251.0,
000723.SZ,20260820,3.61,5.4238,8.6715,3.09,,,1.2871,0.8847,0.8782,,,440350.0,439518.0,274905.0,1589660.0,1586660.0,
301213.SZ,20260820,43.25,1.4465,2.7548,0.71,363.898,252.791,6.0237,24.1111,22.7423,,0.1652,11200.0,7239.55,3801.45,484400.0,313111.0,
600009.SH,20260820,23.27,0.4314,1.0414,1.25,27.3544,25.3004,1.3426,4.3385,4.2905,2.1917,2.0197,248831.0,248022.0,102741.0,5790300.0,5771470.0,
301260.SZ,20260820,13.48,0.9241,1.6566,0.95,,,1.5102,1.2888,1.2062,,,48335.5,20533.4,11454.3,651563.0,276790.0,
000078.SZ,20260820,1.64,3.0997,5.7763,1.15,,,3.4753,0.1618,0.171,,,263112.0,262522.0,140877.0,431504.0,430535.0,
603125.SH,20260820,22.8,1.4741,5.4096,1.22,58.3701,45.2349,3.649,8.908,7.8297,0.4537,0.1754,40483.6,40483.6,11031.8,923027.0,923027.0,
300631.SZ,20260820,21.48,1.0777,1.4625,0.71,36.4531,37.3846,1.9798,4.2401,3.9882,0.8381,1.1639,12503.1,12160.5,8960.51,268567.0,261208.0,
000021.SZ,20260820,37.53,4.8999,7.4481,0.58,52.0271,49.2824,4.4225,3.7521,3.6685,0.5018,0.5862,157437.0,157416.0,103560.0,5908610.0,5907810.0,
688118.SH,20260820,20.19,2.7519,3.4379,0.66,265.373,,2.3523,5.5475,5.9501,0.731,1.4859,9331.67,9331.67,7469.57,188406.0,188406.0,
002982.SZ,20260820,12.62,3.4566,4.532,1.03,77.8319,182.373,1.5789,0.5736,0.566,1.698,0.7924,20319.4,13009.1,9922.12,256431.0,164175.0,
300565.SZ,20260820,9.57,3.354,3.4627,1.08,,,4.5829,4.042,4.0567,,,24970.5,22820.5,22103.9,238967.0,218392.0,
301179.SZ,20260820,19.95,0.8692,1.2381,0.49,53.9811,49.555,3.1781,6.7237,6.6204,1.3547,0.9483,40440.8,23747.5,16672.1,806793.0,473763.0,
002571.SZ,20260820,10.65,1.5446,2.1307,0.79,,,5.246,2.6354,2.6221,,,39195.1,29830.6,21625.7,417428.0,317696.0,
605228.SH,20260820,10.48,0.6471,1.7683,0.66,37.7991,31.1775,2.1976,2.6676,2.6613,0.2275,1.3271,47965.5,47713.5,17460.8,502679.0,500038.0,
300779.SZ,20260820,67.4,6.1524,7.4471,0.97,342.732,296.242,8.9313,17.6429,17.8829,0.0972,0.1583,29730.8,22717.2,18767.7,2003860.0,1531140.0,
600283.SH,20260820,7.83,0.3135,0.7715,0.89,20.3231,21.9521,1.3814,1.7191,1.7007,3.1928,3.1928,56082.5,56082.5,22788.5,439126.0,439126.0,
002256.SZ,20260820,3.34,1.9212,2.5321,0.53,160.04,133.807,5.6433,13.7255,13.3106,,,204064.0,201435.0,152834.0,681572.0,672792.0,
002933.SZ,20260820,26.59,0.9884,1.5689,0.65,79.0461,77.7138,1.9996,7.5454,7.6476,0.0752,0.0752,11735.0,11689.4,7364.53,312034.0,310822.0,
603488.SH,20260820,8.21,2.838,4.0537,0.73,,,3.095,4.5692,4.4903,0.3654,,29199.0,29199.0,20442.2,239724.0,239724.0,
688717.SH,20260820,57.65,6.3675,6.3869,0.58,76.2815,65.1333,2.0809,2.2597,1.9474,1.6262,1.6262,16000.0,9904.78,9874.71,922400.0,571011.0,
300425.SZ,20260820,4.01,1.0837,1.6106,0.9,220.328,183.417,1.1567,1.7227,1.7236,0.6484,0.0998,68222.5,68073.8,45805.1,273572.0,272976.0,
000676.SZ,20260820,6.49,4.0539,5.4026,0.36,57.7419,57.0645,1.9097,2.0303,2.0565,,,125979.0,125903.0,94472.8,817603.0,817110.0,
600621.SH,20260820,12.78,0.6463,1.4444,0.81,21.3284,20.7447,1.4495,5.2264,5.2388,0.9155,1.4085,106090.0,106090.0,47468.3,1355830.0,1355830.0,
002484.SZ,20260820,59.97,6.0133,9.3939,0.85,75.6098,74.5067,7.9379,9.3003,8.9322,0.4303,0.4292,85052.4,82047.2,52520.5,5100590.0,4920370.0,
603992.SH,20260820,20.66,0.6823,3.0522,0.76,44.5604,35.8442,2.4971,3.4935,3.1816,1.7499,1.8029,44304.2,44304.2,9903.47,915324.0,915324.0,
301043.SZ,20260820,43.88,2.0694,5.95,1.11,43.5266,42.5727,3.4527,5.3553,5.2888,3.3273,2.0055,6800.0,5674.77,1973.64,298384.0,249009.0,
600238.SH,20260820,4.88,1.7725,2.1788,1.8,,,28.0506,5.8922,5.1275,,,44820.0,44527.2,36223.6,218722.0,217293.0,
600737.SH,20260820,15.85,6.8057,13.813,1.71,35.639,34.2355,2.9145,1.2787,1.3153,2.5868,2.1451,213885.0,213885.0,105382.0,3390070.0,3390070.0,
301678.SZ,20260820,44.68,2.2433,2.8148,1.09,84.8635,150.768,5.9465,11.5948,10.2303,1.1191,2.2381,23955.5,13897.1,11075.5,1070330.0,620922.0,
688105.SH,20260820,25.52,2.467,5.767,0.68,,,3.4722,9.5752,9.3336,0.4522,1.5064,51698.5,51698.5,22115.8,1319350.0,1319350.0,
301199.SZ,20260820,17.8,0.7864,2.3933,0.73,30.6459,38.4863,1.7107,2.8613,3.0902,0.7945,0.9551,18667.6,17967.6,5904.25,332283.0,319823.0,
603296.SH,20260820,78.32,2.2238,2.2238,0.54,29.2897,27.7913,4.4355,0.6927,0.6702,0.8186,1.0942,151620.0,79859.6,79859.6,11874900.0,6254600.0,
605167.SH,20260820,15.4,3.4904,6.6906,2.05,35.9312,36.3246,3.8127,2.9958,3.2264,0.6388,0.2898,50990.8,50990.8,26601.3,785258.0,785258.0,
002540.SZ,20260820,5.12,0.8105,1.1594,0.91,15.0067,17.1943,1.1432,0.765,0.7389,5.8019,3.4995,124757.0,85820.1,59995.2,638758.0,439399.0,
300798.SZ,20260820,7.16,2.761,3.4747,0.59,,,2.1463,2.9812,2.8226,0.1328,,49315.2,40570.4,32237.6,353097.0,290484.0,
603667.SH,20260820,49.18,4.8097,7.5565,1.1,206.187,223.415,6.2805,5.6362,5.9333,0.2333,0.244,38315.2,36620.3,23308.9,1884340.0,1800990.0,
002044.SZ,20260820,4.81,2.9955,3.4181,0.9,65.9859,61.6033,2.3855,1.8174,1.8478,0.2807,0.1871,391425.0,387423.0,339527.0,1882760.0,1863500.0,
300171.SZ,20260820,14.9,9.5759,14.5666,2.44,56.9467,54.9234,1.4343,2.1806,2.1927,0.7068,0.7335,76582.8,56265.7,36988.5,1141080.0,838360.0,
000985.SZ,20260820,15.97,1.4845,4.0671,1.07,278.801,347.656,3.3837,1.1216,1.1601,0.407,0.1628,12964.0,12964.0,4731.89,207034.0,207034.0,
300371.SZ,20260820,10.41,1.1409,1.6355,0.82,31.6368,31.4825,1.7771,4.6497,4.4887,0.8518,0.955,20121.7,13999.6,9765.76,209467.0,145736.0,
688058.SH,20260820,22.88,1.0972,1.9674,0.91,,,2.8157,7.5246,7.5961,,,7583.65,7583.65,4229.54,173514.0,173514.0,
000823.SZ,20260820,14.69,6.0763,8.3835,0.68,39.2894,40.9033,1.824,1.3805,1.3589,1.2288,1.2289,59495.5,59493.2,43120.5,873989.0,873955.0,
001207.SZ,20260820,16.95,2.3284,4.4742,0.92,17.5551,17.4061,2.1275,2.1798,2.1251,2.4172,3.357,30313.8,29262.2,15228.6,513819.0,495994.0,
301299.SZ,20260820,43.97,2.5639,3.3984,1.05,40.6345,39.833,4.5759,7.4932,7.2068,4.7481,3.404,6066.26,4585.97,3459.83,266734.0,201645.0,
600288.SH,20260820,11.26,6.3765,6.8043,0.47,47.2211,30.0732,2.4716,2.822,2.8087,,,43680.0,43680.0,40934.0,491837.0,491837.0,
002911.SZ,20260820,10.76,0.2737,1.8278,0.7,13.558,13.5353,3.3048,0.4158,0.4259,4.4586,4.8331,129818.0,126704.0,18975.8,1396840.0,1363330.0,
002294.SZ,20260820,34.53,3.5379,8.493,1.44,59.0857,56.907,4.2079,8.8439,8.5186,1.448,1.5928,111482.0,111457.0,46429.5,3849460.0,3848600.0,
600279.SH,20260820,4.27,0.6438,1.7688,1.18,103.861,86.7174,0.7518,1.132,1.1682,0.9368,0.3981,118687.0,118687.0,43196.6,506792.0,506792.0,
002962.SZ,20260820,12.74,4.1994,4.8699,0.75,100.071,152.702,2.1157,3.1543,3.1365,1.5537,0.7769,29166.5,20921.6,18041.1,371582.0,266541.0,
688318.SH,20260820,75.63,1.1947,3.8561,0.59,85.9802,89.3678,7.0039,73.6717,73.9096,0.3373,0.3589,35856.7,35856.7,11109.2,2711840.0,2711840.0,
300884.SZ,20260820,12.38,2.2623,2.8035,0.46,267.888,251.602,2.4541,4.7584,4.7196,,0.792,25386.3,19141.0,15446.0,314282.0,236965.0,
600436.SH,20260820,129.65,0.8531,1.7589,1.22,36.2359,41.118,5.1418,8.6898,9.0941,2.4836,2.2908,60331.7,60331.7,29262.3,7822010.0,7822010.0,
002010.SZ,20260820,4.67,0.4512,1.0977,0.78,21.8909,19.5881,0.7108,0.5146,0.561,3.212,3.212,276403.0,275732.0,113345.0,1290800.0,1287670.0,
301613.SZ,20260820,37.43,0.7905,1.0642,0.51,23.403,22.8948,3.184,1.7591,1.6281,1.7811,1.8702,14384.1,8390.12,6232.51,538398.0,314042.0,
920123.BJ,20260820,10.6,1.5781,2.2667,1.16,30.5836,29.5355,2.7687,1.4045,1.3034,2.1771,1.8868,11154.0,6498.49,4524.11,118232.0,68884.0,
601500.SH,20260820,4.05,0.8109,0.9685,1.15,31.8348,28.4623,1.0446,0.7546,0.7532,,,158300.0,158300.0,132531.0,641115.0,641115.0,
300832.SZ,20260820,54.57,1.5615,3.0897,0.86,26.463,24.9735,4.7805,9.3683,8.91,2.3823,2.1937,78571.9,68312.2,34525.1,4287670.0,3727800.0,
603386.SH,20260820,13.68,2.1247,4.9942,1.0,,,3.4103,1.7604,1.75,,,32632.3,32632.3,13882.8,446409.0,446409.0,
920571.BJ,20260820,9.15,8.801,11.2053,1.38,183.376,28.8272,3.735,5.0952,4.2247,1.0929,1.0929,55540.7,29608.4,23255.6,508198.0,270917.0,
600481.SH,20260820,4.16,1.5509,2.6599,0.73,,,1.9781,1.1351,1.2616,,,206420.0,206420.0,120355.0,858708.0,858708.0,
601555.SH,20260820,7.91,0.3796,0.5296,0.59,11.0644,11.6497,0.8984,4.3523,4.4578,4.7408,4.5259,496870.0,496870.0,356109.0,3930240.0,3930240.0,
605589.SH,20260820,38.16,4.3605,5.8433,0.82,32.0882,33.8896,2.9908,2.9534,2.7675,1.3849,1.7013,84638.9,84591.9,63125.6,3229820.0,3228030.0,
002064.SZ,20260820,11.81,1.3056,3.8617,1.54,31.551,20.5134,2.0366,2.422,2.2345,1.6935,1.2701,496254.0,495199.0,167419.0,5860760.0,5848300.0,
600610.SH,20260820,8.02,13.5321,21.3729,4.62,169.427,154.956,61.7867,8.2253,8.2239,,,107127.0,70872.7,44872.7,859162.0,568399.0,
300546.SZ,20260820,16.69,6.7931,7.7284,1.98,83.9159,121.144,2.7907,5.2977,5.2489,0.2682,0.2696,18765.0,13493.1,11860.1,313187.0,225200.0,
600151.SH,20260820,9.6,1.8496,2.9701,0.81,,,3.1254,3.8193,4.0364,,,143425.0,143425.0,89318.9,1376880.0,1376880.0,
301668.SZ,20260820,35.67,7.8614,7.8614,0.84,37.365,49.151,3.8768,4.3821,4.635,,1.4017,11000.0,2432.86,2432.86,392370.0,86780.1,
301630.SZ,20260820,167.25,5.4967,4.2901,0.67,73.5708,67.2844,5.3511,7.7868,7.437,,0.9396,5600.0,1637.42,2097.97,936600.0,273858.0,
301535.SZ,20260820,14.25,1.2701,3.3436,0.71,60.5244,68.1504,5.2051,7.9476,7.9708,0.8281,0.7018,42529.4,16979.6,6449.61,606044.0,241959.0,
000582.SZ,20260820,10.87,1.8916,4.3019,0.71,26.3584,25.6902,1.3313,3.5935,3.5795,1.1011,1.4375,251708.0,215685.0,94839.5,2736070.0,2344490.0,
301682.SZ,20260820,124.46,4.5207,4.5207,0.6,47.4646,47.2897,3.0237,5.7814,5.7085,,0.683,12154.9,2568.68,2568.68,1512800.0,319698.0,
001395.SZ,20260820,29.21,2.3473,2.5187,0.89,17.7126,18.7737,2.659,4.1375,4.2319,1.6327,2.6335,11341.2,5200.65,4846.71,331276.0,151911.0,
300170.SZ,20260820,15.6,3.0179,3.0595,0.44,71.6268,70.4552,2.844,4.7522,4.6871,0.2911,0.0945,104042.0,99377.8,98026.9,1623050.0,1550290.0,
600330.SH,20260820,27.89,11.2778,13.9054,0.89,,,4.4352,10.748,10.4518,0.0778,,123343.0,123343.0,100036.0,3440050.0,3440050.0,
600717.SH,20260820,4.27,0.6696,1.5651,1.09,12.6006,11.6741,0.6045,0.966,0.9958,2.4356,2.3888,289400.0,289400.0,123803.0,1235740.0,1235740.0,
920076.BJ,20260820,12.78,0.9307,0.9307,0.56,18.8631,18.4085,1.4995,1.409,1.3403,,1.6767,11708.8,3683.19,3683.19,149639.0,47071.2,
301135.SZ,20260820,16.83,2.0705,2.84,1.34,80.166,128.242,1.7786,1.5231,1.4997,1.3511,1.3434,12978.9,10098.4,7362.13,218435.0,169956.0,
002812.SZ,20260820,55.84,1.8118,2.5716,0.67,384.409,145.4,2.1421,4.0195,3.6995,,,98131.9,82261.1,57956.4,5479680.0,4593460.0,
603063.SH,20260820,31.42,3.2521,3.9624,0.61,27.4628,32.7923,2.6711,3.499,3.6376,0.3721,0.4082,46414.3,46223.3,37937.6,1458340.0,1452340.0,
301052.SZ,20260820,23.0,3.4322,3.9746,0.55,,,3.4891,3.5508,4.1817,0.2304,0.0783,9895.93,8023.98,6928.99,227606.0,184552.0,
002230.SZ,20260820,39.91,1.2507,1.422,0.7,114.21,111.096,5.085,3.5368,3.4582,0.2403,0.2506,240208.0,218997.0,192609.0,9586700.0,8740160.0,
300682.SZ,20260820,9.47,1.91,2.9564,0.69,97.2826,,1.6026,2.2607,2.2911,2.6399,2.0063,107824.0,103393.0,66798.9,1021090.0,979135.0,
002319.SZ,20260820,11.2,7.7121,10.9153,1.86,,,13.1277,5.7783,5.5316,,,20947.3,20947.3,14800.0,234609.0,234609.0,
688045.SH,20260820,61.26,4.2685,7.5527,0.87,358.045,73.9215,2.9642,6.3257,5.0693,,0.0887,7057.7,7057.7,3988.77,432355.0,432355.0,
300562.SZ,20260820,15.18,5.1213,5.7096,0.52,40.4632,36.4086,3.1238,3.3643,3.3291,1.8304,1.7079,21857.4,16692.8,14972.8,331795.0,253397.0,
000977.SZ,20260820,75.08,4.5599,6.7603,0.65,45.6939,43.1507,4.9435,0.6691,0.7188,0.2136,0.0533,146848.0,146683.0,98938.9,11025300.0,11013000.0,
688716.SH,20260820,27.41,1.6829,1.6829,0.69,281.059,2394.45,2.8284,10.786,10.749,0.7297,0.7297,12168.0,6992.72,6992.72,333525.0,191670.0,
920533.BJ,20260820,17.62,1.3652,1.9421,0.5,63.3642,66.8029,6.0409,3.3023,3.2398,0.8731,0.5675,13075.7,7313.71,5141.27,230394.0,128868.0,
603303.SH,20260820,23.56,0.6225,2.5874,1.47,42.5185,45.5397,3.4888,2.5987,2.6016,5.7475,3.9579,47694.5,47694.5,11474.5,1123680.0,1123680.0,
002305.SZ,20260820,2.11,1.0207,1.7153,1.1,,,14.6178,3.2713,3.4247,,,173422.0,173410.0,103190.0,365920.0,365896.0,
300598.SZ,20260820,36.5,14.2883,19.4588,2.0,,,5.6074,3.5665,3.5502,,,21698.2,21692.1,15928.2,791984.0,791762.0,
300424.SZ,20260820,14.05,2.4914,2.9075,0.71,,,5.1124,2.0524,1.8656,,,25662.5,25648.0,21977.4,360558.0,360354.0,
600207.SH,20260820,4.29,1.0034,2.205,0.68,,,2.4885,1.6008,1.8804,,,108931.0,108931.0,49570.5,467315.0,467315.0,
301297.SZ,20260820,34.66,1.9708,2.9061,0.63,59.7506,55.5251,4.4367,8.3951,8.3375,0.1687,0.5095,69430.9,52822.7,35822.7,2406480.0,1830840.0,
603110.SH,20260820,25.28,8.4434,10.4038,0.9,,4576.42,7.2997,13.3712,12.451,0.1978,,20122.7,20122.7,16330.9,508701.0,508701.0,
601231.SH,20260820,27.27,0.8478,2.9478,0.63,35.1489,31.9738,2.908,1.1005,1.0983,0.773,1.5678,238894.0,238894.0,68708.8,6514630.0,6514630.0,
600392.SH,20260820,22.28,2.9491,3.9456,0.68,46.5463,39.1306,3.0346,2.6051,2.5389,0.6732,1.5709,175283.0,175283.0,131016.0,3905300.0,3905300.0,
000513.SZ,20260820,30.6,2.3053,3.9697,2.08,13.4289,13.8379,1.8726,2.2603,2.3201,3.6246,4.6732,88790.7,56814.0,32993.2,2717000.0,1738510.0,
688239.SH,20260820,44.88,3.9052,5.1212,1.51,46.0726,42.942,4.1401,4.2132,3.9985,0.3775,0.3331,19091.3,19091.3,14558.3,856817.0,856817.0,
301591.SZ,20260820,31.48,10.1776,10.1776,0.43,52.1722,56.2454,3.7429,7.9945,7.8739,1.0996,0.4643,10935.6,4469.47,4469.47,344253.0,140699.0,
688698.SH,20260820,45.0,1.2502,2.5396,0.75,36.8244,38.0331,4.0421,4.972,4.7728,0.9175,1.1011,21503.3,21503.3,10585.8,967649.0,967649.0,
600712.SH,20260820,5.37,1.8365,2.5833,0.7,,,3.858,6.2074,6.1882,,,54465.5,53864.8,38293.7,292480.0,289254.0,
603801.SH,20260820,7.23,4.7561,8.8464,3.11,15.3405,45.9854,0.9968,0.7208,0.7632,8.3399,5.4002,43435.1,43435.1,23352.1,314036.0,314036.0,
300916.SZ,20260820,25.3,5.7101,9.8853,0.87,35.6602,49.7531,2.6748,2.2816,2.3418,1.581,1.1858,14464.4,9341.58,5395.99,365949.0,236342.0,
300989.SZ,20260820,13.43,2.8548,3.7925,0.76,144.78,,2.9254,8.9246,9.9649,,0.0742,21055.8,16289.4,12261.6,282780.0,218767.0,
002178.SZ,20260820,4.48,1.6173,2.212,0.42,356.521,383.597,7.3831,7.4898,8.1363,,,71215.3,71178.3,52041.0,319045.0,318879.0,
600664.SH,20260820,9.08,19.3711,36.2651,1.34,63.2419,73.8154,3.9024,1.4325,1.4324,,,251851.0,251851.0,134527.0,2286810.0,2286810.0,
002196.SZ,20260820,10.32,3.5418,4.0379,0.77,243.572,107.34,3.5888,1.7558,1.5998,,,49587.2,48841.0,42841.0,511740.0,504040.0,
920190.BJ,20260820,24.9,4.6345,8.5272,0.59,108.76,86.427,2.9114,0.8264,0.8111,0.4819,0.502,10000.0,9944.3,5404.62,249000.0,247613.0,
301281.SZ,20260820,44.16,3.601,3.7098,0.96,288.896,203.134,3.4347,12.0084,10.6665,0.4529,0.1132,10829.0,7095.2,6887.12,478209.0,313324.0,
920454.BJ,20260820,10.92,0.6489,0.7793,0.47,42.1204,42.2271,3.5197,7.6235,8.135,1.4652,1.4652,10510.0,4923.05,4099.1,114769.0,53759.7,
601880.SH,20260820,1.47,0.3627,1.1187,1.08,26.5157,23.7049,0.851,3.0505,3.0296,1.6259,1.9456,2357180.0,1841310.0,597007.0,3465050.0,2706720.0,
600336.SH,20260820,6.17,0.619,1.0089,0.93,,,2.1754,0.7231,0.7611,0.1621,0.1621,79801.5,79801.5,48959.8,492375.0,492375.0,
301234.SZ,20260820,92.48,6.2416,9.2267,0.69,332.855,295.109,8.1769,13.7222,13.8267,0.3244,0.2163,6800.0,4017.06,2717.42,628864.0,371498.0,
300248.SZ,20260820,8.6,2.0158,2.1107,0.52,52.4324,69.2424,1.9041,4.1868,4.2365,0.9302,0.9302,47634.8,40904.2,39063.8,409660.0,351777.0,
002023.SZ,20260820,10.18,1.8613,2.384,0.37,,,2.0263,4.8388,4.68,,,74086.0,73416.0,57319.4,754196.0,747375.0,
002746.SZ,20260820,6.32,3.1378,4.8379,1.32,22.3793,20.8153,1.1641,0.9422,0.9101,5.538,4.7468,86053.9,70967.6,46028.9,543860.0,448515.0,
002282.SZ,20260820,5.96,0.7242,1.0662,0.95,20.3004,23.7469,0.863,1.8542,1.9012,3.3557,2.5168,52683.8,50500.5,34301.9,313996.0,300983.0,
000753.SZ,20260820,4.69,1.3232,2.1262,0.8,71.5418,68.8833,1.6904,1.6908,1.7285,0.4264,0.4264,99148.1,99148.1,61705.4,465005.0,465005.0,
688826.SH,20260820,946.92,27.4257,27.4257,,237.557,227.551,74.1876,90.6325,83.4495,,,4000.0,761.776,761.776,3787680.0,721345.0,
601619.SH,20260820,4.1,1.863,2.7835,0.56,16.894,24.5393,1.5166,4.8275,5.0289,3.4659,1.9298,294297.0,246489.0,164973.0,1206620.0,1010600.0,
301665.SZ,20260820,23.9,2.9157,2.9157,0.85,23.0917,20.6332,2.8789,2.0033,1.8823,2.5105,2.5105,45000.0,10417.0,10417.0,1075500.0,248966.0,
603833.SH,20260820,32.57,0.783,3.1009,0.95,9.8803,10.701,1.0664,1.1449,1.2002,7.6144,7.6052,60572.7,60572.7,15294.9,1972850.0,1972850.0,
688097.SH,20260820,46.95,1.5275,3.237,0.82,35.3471,32.1273,4.3688,3.1939,2.869,0.4978,0.5121,44664.8,44664.8,21076.9,2097010.0,2097010.0,
000782.SZ,20260820,7.78,4.2911,4.8971,1.31,,,3.3905,2.1738,2.1179,,,68658.1,52814.0,46279.0,534160.0,410893.0,
600845.SH,20260820,17.69,0.5796,1.7087,0.53,38.7402,38.9115,4.5599,4.6079,4.2525,3.4329,1.308,285790.0,213405.0,72392.0,5055630.0,3775140.0,
000563.SZ,20260820,2.95,0.6989,1.2383,1.01,10.5309,11.2951,0.8115,5.1097,5.6386,2.7119,3.0508,511397.0,511397.0,288625.0,1508620.0,1508620.0,
603278.SH,20260820,8.92,2.6993,5.4333,0.65,,,1.5745,0.6066,0.6156,,,34175.9,34175.9,16978.8,304849.0,304849.0,
300313.SZ,20260820,14.14,26.9572,55.9328,2.06,,,92.2827,16.9281,11.524,,,23977.9,19735.3,9511.55,339048.0,279057.0,
600789.SH,20260820,7.69,4.9323,6.2579,1.4,71.5687,92.4271,1.5554,1.3939,1.4079,1.2523,0.6502,104519.0,101030.0,79629.3,803751.0,776919.0,
000850.SZ,20260820,4.19,1.5624,2.9158,1.82,19.2046,80.0501,0.8832,1.16,1.1531,2.3105,2.3105,94366.5,94337.5,50551.5,395396.0,395274.0,
603393.SH,20260820,23.8,2.6835,4.7434,1.01,12.5041,17.6711,1.0414,2.5714,2.6624,,,42392.1,42392.1,23982.5,1008930.0,1008930.0,
301236.SZ,20260820,37.36,1.9306,2.2269,0.5,187.638,717.381,2.8973,1.1022,1.0685,0.2464,0.1338,103519.0,78570.9,68116.8,3867470.0,2935410.0,
920651.BJ,20260820,25.73,2.0696,5.5121,0.82,20.4331,20.5439,2.846,4.4568,4.4558,2.7206,2.7206,6100.0,4146.74,1556.94,156953.0,106696.0,
688348.SH,20260820,32.1,0.6682,1.6434,0.86,,,1.5016,4.2242,4.382,1.2322,,15627.7,15627.7,6354.11,501650.0,501650.0,
600733.SH,20260820,5.21,1.5826,2.5899,1.2,,,5.5084,1.1873,1.1736,,,636715.0,604495.0,369398.0,3317290.0,3149420.0,
002462.SZ,20260820,12.34,1.3666,1.9112,0.95,32.3192,34.8426,0.82,0.1844,0.1913,1.3776,,29170.7,29147.0,20841.3,359967.0,359674.0,
002388.SZ,20260820,5.93,6.2053,6.9775,0.66,,,3.1316,1.556,1.5028,,,50653.4,50622.3,45020.0,300375.0,300191.0,
001389.SZ,20260820,152.87,3.9327,3.9327,0.77,71.1398,48.8332,9.114,13.1738,9.7012,0.3129,0.4223,47270.9,15235.7,15235.7,7226310.0,2329080.0,
300359.SZ,20260820,4.08,2.2428,3.5544,0.64,,,5.0406,8.5904,8.9949,,,63333.3,63330.2,39960.4,258400.0,258387.0,
300428.SZ,20260820,18.23,0.6838,1.5938,0.82,14.1082,13.5467,1.3759,0.3891,0.3743,1.7171,2.1393,68558.2,59676.1,25601.8,1249820.0,1087900.0,
300897.SZ,20260820,15.65,1.7894,2.7099,0.59,173.001,203.286,3.1321,5.2619,5.467,0.9723,0.2269,19584.6,12225.6,8072.89,306499.0,191331.0,
300502.SZ,20260820,414.02,2.2657,2.3529,0.61,60.5597,53.7496,28.3262,23.237,19.818,0.0553,0.1725,139426.0,125424.0,120776.0,57725000.0,51928200.0,
300805.SZ,20260820,7.95,2.565,3.5982,0.75,97.2392,102.398,2.1611,1.3557,1.2919,0.2515,0.3774,42444.2,28835.1,20555.4,337432.0,229239.0,
600176.SH,20260820,41.42,4.7187,9.0581,0.72,50.4678,43.3808,5.1355,8.7819,8.4236,0.9899,0.8652,400314.0,397159.0,206893.0,16581000.0,16450300.0,
600573.SH,20260820,9.92,2.5125,5.0329,1.05,31.0037,27.8039,1.7953,3.8732,3.7675,0.8065,1.0081,25000.0,25000.0,12480.5,248000.0,248000.0,
688275.SH,20260820,79.08,3.7231,6.1442,1.3,,101.288,1.8089,0.8679,0.6834,,,12611.8,12611.8,7642.22,997345.0,997345.0,
603355.SH,20260820,27.56,0.475,2.4785,1.46,19.7699,26.841,2.796,1.6016,1.6137,,,57339.7,57339.7,10989.9,1580280.0,1580280.0,
002963.SZ,20260820,17.18,2.5949,5.6168,0.45,,,2.2226,7.4557,8.3518,1.1641,,15036.0,14934.0,6899.45,258318.0,256567.0,
002734.SZ,20260820,14.7,3.95,4.7486,1.25,14.5798,14.4258,1.7376,1.5452,1.5413,1.4905,3.0341,47584.0,43582.2,36253.2,699484.0,640658.0,
