ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv,limit_status
600710.SH,20260821,,0.5262,,,,9.6764,1.5501,,,,,,,,1327660.0,,
300592.SZ,20260821,,2.6991,,,,24.9981,2.4353,,,,,,,,583323.0,,
000629.SZ,20260821,,0.8961,,,,370.148,2.2918,,,,,,,,2833740.0,,
603843.SH,20260821,,1.8155,,,,,194.728,,,,,,,,501630.0,,
301061.SZ,20260821,,1.7949,,,,11.8961,2.2638,,,,,,,,987144.0,,
600699.SH,20260821,,0.9465,,,,21.5505,1.7184,,,,,,,,3011600.0,,
600596.SH,20260821,,1.5931,,,,68.2493,1.1417,,,,,,,,1433270.0,,
002455.SZ,20260821,,3.0663,,,,,1.8594,,,,,,,,520173.0,,
605003.SH,20260821,,1.1089,,,,36.0633,1.716,,,,,,,,245850.0,,
603376.SH,20260821,,15.0739,,,,53.6117,6.1384,,,,,,,,1076000.0,,
688799.SH,20260821,,2.5636,,,,26.048,2.8101,,,,,,,,583326.0,,
920694.BJ,20260821,,4.469,,,,16.5597,2.2328,,,,,,,,209100.0,,
000985.SZ,20260821,,1.719,,,,357.67,3.4812,,,,,,,,212998.0,,
300597.SZ,20260821,,1.3315,,,,,2.2667,,,,,,,,212332.0,,
688573.SH,20260821,,2.6628,,,,,4.6073,,,,,,,,159340.0,,
002691.SZ,20260821,,0.5732,,,,,1.8467,,,,,,,,144840.0,,
600757.SH,20260821,,0.5928,,,,9.6482,0.8845,,,,,,,,915092.0,,
600356.SH,20260821,,1.0944,,,,12.8851,0.9472,,,,,,,,291969.0,,
002323.SZ,20260821,,1.9302,,,,,14.3874,,,,,,,,275711.0,,
002609.SZ,20260821,,1.1419,,,,77.2027,2.0538,,,,,,,,492874.0,,
601579.SH,20260821,,3.3728,,,,33.0322,2.3021,,,,,,,,894679.0,,
688429.SH,20260821,,0.2698,,,,,3.2946,,,,,,,,424801.0,,
000156.SZ,20260821,,0.3415,,,,27.4746,0.8117,,,,,,,,1232200.0,,
002402.SZ,20260821,,2.4828,,,,31.8467,2.4169,,,,,,,,1749820.0,,
300620.SZ,20260821,,4.056,,,,278.213,33.67,,,,,,,,7600750.0,,
000526.SZ,20260821,,7.951,,,,16.312,3.5065,,,,,,,,433826.0,,
000859.SZ,20260821,,2.7881,,,,,2.9576,,,,,,,,794731.0,,
002963.SZ,20260821,,2.2357,,,,,2.2588,,,,,,,,262528.0,,
603217.SH,20260821,,2.4982,,,,26.6084,1.5925,,,,,,,,551432.0,,
300786.SZ,20260821,,3.7637,,,,,2.562,,,,,,,,286513.0,,
603205.SH,20260821,,1.8326,,,,30.4748,2.2037,,,,,,,,335556.0,,
000550.SZ,20260821,,0.514,,,,11.3947,1.1565,,,,,,,,1392360.0,,
600674.SH,20260821,,0.3254,,,,16.0807,1.6637,,,,,,,,7433780.0,,
301522.SZ,20260821,,1.1301,,,,82.8309,4.3391,,,,,,,,846369.0,,
603489.SH,20260821,,0.6716,,,,51.6161,2.3426,,,,,,,,648953.0,,
002019.SZ,20260821,,3.4167,,,,34.6429,1.3852,,,,,,,,1232200.0,,
600969.SH,20260821,,2.0205,,,,31.3729,0.8833,,,,,,,,321204.0,,
601598.SH,20260821,,0.2889,,,,11.5254,1.1204,,,,,,,,4677290.0,,
605162.SH,20260821,,8.9565,,,,34.0412,3.1584,,,,,,,,407861.0,,
300350.SZ,20260821,,1.8046,,,,,2.7809,,,,,,,,243913.0,,
002725.SZ,20260821,,1.353,,,,1305.94,2.961,,,,,,,,289024.0,,
000626.SZ,20260821,,3.3286,,,,78.3611,1.7496,,,,,,,,410874.0,,
600750.SH,20260821,,1.055,,,,17.1993,3.6255,,,,,,,,1564820.0,,
301112.SZ,20260821,,0.7036,,,,,3.0277,,,,,,,,337195.0,,
301717.SZ,20260821,,24.9137,,,,188.7,42.7667,,,,,,,,3922500.0,,
300987.SZ,20260821,,1.2894,,,,113.749,2.8454,,,,,,,,229539.0,,
003002.SZ,20260821,,1.5248,,,,19.9872,2.1198,,,,,,,,329000.0,,
600620.SH,20260821,,0.7496,,,,491.67,2.1042,,,,,,,,300078.0,,
688368.SH,20260821,,3.1183,,,,327.057,7.971,,,,,,,,2585090.0,,
605369.SH,20260821,,0.5788,,,,67.6807,2.21,,,,,,,,379600.0,,
301002.SZ,20260821,,8.6391,,,,109.001,3.3706,,,,,,,,377283.0,,
301600.SZ,20260821,,2.4014,,,,56.6267,6.9969,,,,,,,,888450.0,,
601916.SH,20260821,,0.4203,,,,6.1813,0.4369,,,,,,,,8019670.0,,
600774.SH,20260821,,1.5797,,,,,1.459,,,,,,,,215964.0,,
300073.SZ,20260821,,2.2037,,,,28.1572,1.5025,,,,,,,,2248480.0,,
000953.SZ,20260821,,2.3415,,,,374.103,14.8241,,,,,,,,228826.0,,
002658.SZ,20260821,,2.6924,,,,30.9439,1.7851,,,,,,,,479999.0,,
603861.SH,20260821,,0.9978,,,,32.0701,1.6131,,,,,,,,646472.0,,
003043.SZ,20260821,,5.4633,,,,137.158,5.841,,,,,,,,1031540.0,,
000712.SZ,20260821,,1.506,,,,44.4664,2.8664,,,,,,,,768768.0,,
600732.SH,20260821,,0.8103,,,,,5.2726,,,,,,,,2500160.0,,
300911.SZ,20260821,,9.4289,,,,,4.1261,,,,,,,,447175.0,,
002737.SZ,20260821,,1.4212,,,,,1.9286,,,,,,,,761536.0,,
605199.SH,20260821,,0.2098,,,,,6.1208,,,,,,,,234864.0,,
000877.SZ,20260821,,0.1159,,,,,0.3511,,,,,,,,2595330.0,,
301328.SZ,20260821,,1.8056,,,,102.237,4.716,,,,,,,,940140.0,,
300313.SZ,20260821,,21.8993,,,,,83.5374,,,,,,,,306917.0,,
600054.SH,20260821,,1.2668,,,,28.0228,1.6928,,,,,,,,813258.0,,
002067.SZ,20260821,,2.3661,,,,59.0879,0.8845,,,,,,,,591416.0,,
300173.SZ,20260821,,1.0812,,,,,2.9867,,,,,,,,242459.0,,
002523.SZ,20260821,,1.1888,,,,41.2456,1.9143,,,,,,,,473158.0,,
002839.SZ,20260821,,1.0039,,,,5.3104,0.5537,,,,,,,,1058400.0,,
300498.SZ,20260821,,0.5463,,,,41.4214,2.2856,,,,,,,,9042690.0,,
601006.SH,20260821,,0.9747,,,,15.3571,0.5634,,,,,,,,9275970.0,,
688173.SH,20260821,,1.8929,,,,,4.0226,,,,,,,,573461.0,,
603535.SH,20260821,,0.7439,,,,293.702,1.3037,,,,,,,,323411.0,,
600149.SH,20260821,,3.9491,,,,116.96,7.3717,,,,,,,,188179.0,,
000810.SZ,20260821,,0.8122,,,,42.0903,1.6446,,,,,,,,1083480.0,,
601009.SH,20260821,,0.5792,,,,6.3772,0.7539,,,,,,,,14564300.0,,
002064.SZ,20260821,,0.6855,,,,20.3224,2.0176,,,,,,,,5806180.0,,
301516.SZ,20260821,,27.3272,,,,,5.3663,,,,,,,,679860.0,,
301273.SZ,20260821,,4.0351,,,,,4.6039,,,,,,,,402498.0,,
300103.SZ,20260821,,1.8287,,,,,5.5713,,,,,,,,249952.0,,
300529.SZ,20260821,,2.0405,,,,23.9703,3.7688,,,,,,,,1258600.0,,
600182.SH,20260821,,1.7462,,,,20.3049,3.8828,,,,,,,,448460.0,,
002540.SZ,20260821,,0.7432,,,,17.2614,1.1477,,,,,,,,641253.0,,
000157.SZ,20260821,,0.4241,,,,13.8937,1.0321,,,,,,,,6019380.0,,
600448.SH,20260821,,1.4769,,,,,2.0307,,,,,,,,185167.0,,
000957.SZ,20260821,,1.0528,,,,15.9137,1.8865,,,,,,,,608912.0,,
920496.BJ,20260821,,0.8162,,,,103.692,1.8173,,,,,,,,102325.0,,
002362.SZ,20260821,,1.2144,,,,,4.2532,,,,,,,,385994.0,,
300319.SZ,20260821,,12.1824,,,,51.0501,3.2854,,,,,,,,1623400.0,,
002993.SZ,20260821,,1.919,,,,30.7714,2.1847,,,,,,,,1059440.0,,
600051.SH,20260821,,1.5903,,,,25.8725,0.5736,,,,,,,,196165.0,,
002738.SZ,20260821,,4.2162,,,,47.6861,3.1046,,,,,,,,3960560.0,,
300405.SZ,20260821,,2.98,,,,,4.1915,,,,,,,,163230.0,,
603080.SH,20260821,,1.1242,,,,13.0363,1.6888,,,,,,,,274368.0,,
300205.SZ,20260821,,0.3644,,,,,5.4188,,,,,,,,209437.0,,
002574.SZ,20260821,,1.5192,,,,,0.917,,,,,,,,249216.0,,
920832.BJ,20260821,,0.2076,,,,,1.1638,,,,,,,,85339.8,,
301386.SZ,20260821,,1.4117,,,,30.8637,1.8592,,,,,,,,283220.0,,
002824.SZ,20260821,,6.1664,,,,37.3343,3.1746,,,,,,,,745259.0,,
601231.SH,20260821,,0.799,,,,31.9152,2.9026,,,,,,,,6502680.0,,
688160.SH,20260821,,0.9872,,,,121.971,6.9337,,,,,,,,910784.0,,
688167.SH,20260821,,8.6381,,,,,16.0873,,,,,,,,3657820.0,,
000600.SZ,20260821,,1.4185,,,,7.0474,1.1488,,,,,,,,1433570.0,,
002246.SZ,20260821,,2.1082,,,,28.9922,3.3901,,,,,,,,1106310.0,,
603776.SH,20260821,,0.5747,,,,,1.6649,,,,,,,,569944.0,,
300584.SZ,20260821,,6.4488,,,,88.9502,3.6877,,,,,,,,394800.0,,
002266.SZ,20260821,,0.9443,,,,17.3946,1.9932,,,,,,,,2520910.0,,
603628.SH,20260821,,0.875,,,,86.8559,1.9845,,,,,,,,260098.0,,
300791.SZ,20260821,,1.0488,,,,43.2786,1.8293,,,,,,,,509805.0,,
601696.SH,20260821,,0.7235,,,,28.6568,1.6679,,,,,,,,3228040.0,,
002072.SZ,20260821,,1.2634,,,,,11.5195,,,,,,,,266200.0,,
002093.SZ,20260821,,0.5562,,,,100.342,1.7387,,,,,,,,667972.0,,
001237.SZ,20260821,,2.6195,,,,19.6379,5.2105,,,,,,,,773949.0,,
601717.SH,20260821,,1.788,,,,6.4805,1.0598,,,,,,,,2654890.0,,
301130.SZ,20260821,,23.7962,,,,105.324,2.7206,,,,,,,,240040.0,,
300072.SZ,20260821,,1.8369,,,,,1.712,,,,,,,,895243.0,,
300170.SZ,20260821,,2.4505,,,,70.1391,2.8313,,,,,,,,1615770.0,,
600243.SH,20260821,,0.8749,,,,,3.0223,,,,,,,,164569.0,,
605123.SH,20260821,,1.5648,,,,35.4384,1.9883,,,,,,,,926473.0,,
301353.SZ,20260821,,3.2925,,,,34.6824,1.8376,,,,,,,,241713.0,,
600299.SH,20260821,,0.958,,,,26.272,1.3318,,,,,,,,2614730.0,,
601121.SH,20260821,,1.4664,,,,46.6292,1.6755,,,,,,,,733261.0,,
301033.SZ,20260821,,5.5995,,,,31.1383,4.6971,,,,,,,,381164.0,,
688717.SH,20260821,,7.9426,,,,67.5624,2.1585,,,,,,,,956800.0,,
688507.SH,20260821,,7.4469,,,,1070.33,5.1043,,,,,,,,1412020.0,,
600682.SH,20260821,,1.9992,,,,,0.4634,,,,,,,,761345.0,,
300892.SZ,20260821,,3.4439,,,,,2.1826,,,,,,,,226400.0,,
920195.BJ,20260821,,0.6973,,,,11.6094,1.4125,,,,,,,,118714.0,,
601688.SH,20260821,,0.597,,,,9.5715,0.9427,,,,,,,,16790000.0,,
000737.SZ,20260821,,5.3553,,,,27.0645,3.7656,,,,,,,,2799930.0,,
600361.SH,20260821,,0.9621,,,,16.1691,1.1981,,,,,,,,1366150.0,,
002870.SZ,20260821,,3.3803,,,,119.1,4.4998,,,,,,,,736296.0,,
601816.SH,20260821,,0.1972,,,,17.847,1.1324,,,,,,,,23826800.0,,
300056.SZ,20260821,,2.3733,,,,,45.7213,,,,,,,,327667.0,,
002404.SZ,20260821,,1.8663,,,,18.2955,1.6382,,,,,,,,339391.0,,
600963.SH,20260821,,1.4876,,,,,0.7719,,,,,,,,587028.0,,
000701.SZ,20260821,,2.0387,,,,6.8873,,,,,,,,,340171.0,,
002675.SZ,20260821,,1.2585,,,,52.6236,2.5086,,,,,,,,1075270.0,,
600072.SH,20260821,,0.7657,,,,,1.7066,,,,,,,,1298060.0,,
300382.SZ,20260821,,6.1947,,,,,5.0066,,,,,,,,1139890.0,,
002271.SZ,20260821,,2.9361,,,,164.04,1.2956,,,,,,,,2661010.0,,
002632.SZ,20260821,,3.4103,,,,26.9392,2.4288,,,,,,,,526537.0,,
002693.SZ,20260821,,11.0121,,,,119.951,9.3825,,,,,,,,390223.0,,
300240.SZ,20260821,,2.6375,,,,505.989,1.5638,,,,,,,,225910.0,,
688222.SH,20260821,,6.1081,,,,118.061,9.4199,,,,,,,,1448860.0,,
920011.BJ,20260821,,6.3704,,,,17.0014,1.811,,,,,,,,153760.0,,
688702.SH,20260821,,2.6389,,,,,69.0362,,,,,,,,15407800.0,,
920717.BJ,20260821,,3.7709,,,,,1.5897,,,,,,,,87386.2,,
603150.SH,20260821,,1.7229,,,,45.8051,2.6477,,,,,,,,460839.0,,
300174.SZ,20260821,,3.406,,,,32.3874,2.0681,,,,,,,,722229.0,,
603869.SH,20260821,,0.0991,,,,125.302,1.1616,,,,,,,,435362.0,,
000063.SZ,20260821,,1.2109,,,,36.1089,2.1071,,,,,,,,16158800.0,,
002483.SZ,20260821,,1.2164,,,,13.3925,1.0431,,,,,,,,480466.0,,
688458.SH,20260821,,1.373,,,,,2.0521,,,,,,,,373648.0,,
000980.SZ,20260821,,1.7167,,,,,255.984,,,,,,,,837063.0,,
300747.SZ,20260821,,3.7254,,,,110.165,5.9768,,,,,,,,2057140.0,,
600675.SH,20260821,,0.901,,,,,0.931,,,,,,,,1336200.0,,
000990.SZ,20260821,,2.8173,,,,56.411,0.6033,,,,,,,,1087150.0,,
920779.BJ,20260821,,2.6197,,,,31.7755,3.8398,,,,,,,,175815.0,,
600029.SH,20260821,,0.2892,,,,29.3107,2.4399,,,,,,,,9042360.0,,
002542.SZ,20260821,,2.9885,,,,,,,,,,,,,343162.0,,
688047.SH,20260821,,0.5998,,,,,17.9519,,,,,,,,4305940.0,,
920165.BJ,20260821,,10.4782,,,,24.0979,3.7477,,,,,,,,180305.0,,
301428.SZ,20260821,,2.4953,,,,,2.3038,,,,,,,,277648.0,,
002809.SZ,20260821,,3.2483,,,,,1.2271,,,,,,,,202780.0,,
300847.SZ,20260821,,0.7765,,,,35.8139,2.6894,,,,,,,,408494.0,,
000573.SZ,20260821,,1.6578,,,,,1.4287,,,,,,,,234249.0,,
300323.SZ,20260821,,9.5142,,,,,3.1466,,,,,,,,2087180.0,,
301370.SZ,20260821,,0.8524,,,,52.9785,1.6547,,,,,,,,415069.0,,
301397.SZ,20260821,,3.5462,,,,39.8203,2.5382,,,,,,,,513707.0,,
000338.SZ,20260821,,1.0609,,,,22.2857,2.6419,,,,,,,,25194900.0,,
300032.SZ,20260821,,2.2541,,,,,4.7148,,,,,,,,305204.0,,
603737.SH,20260821,,1.755,,,,28.8385,7.4632,,,,,,,,2239130.0,,
600793.SH,20260821,,2.8841,,,,,11.095,,,,,,,,251381.0,,
920015.BJ,20260821,,2.8694,,,,36.572,3.142,,,,,,,,529388.0,,
002715.SZ,20260821,,1.508,,,,,4.1961,,,,,,,,195270.0,,
603768.SH,20260821,,0.6927,,,,,1.216,,,,,,,,266273.0,,
688408.SH,20260821,,1.0665,,,,,1.3764,,,,,,,,558180.0,,
600370.SH,20260821,,0.4474,,,,,1.2272,,,,,,,,603399.0,,
300440.SZ,20260821,,1.7711,,,,98.4831,4.9017,,,,,,,,819756.0,,
002911.SZ,20260821,,0.3548,,,,13.4724,3.2895,,,,,,,,1390350.0,,
600999.SH,20260821,,0.3759,,,,11.6411,1.2466,,,,,,,,15497200.0,,
002111.SZ,20260821,,1.3438,,,,30.75,1.6364,,,,,,,,505411.0,,
300085.SZ,20260821,,4.6127,,,,,49.3327,,,,,,,,2070460.0,,
600635.SH,20260821,,0.9232,,,,48.7588,1.4915,,,,,,,,1325640.0,,
603031.SH,20260821,,2.6418,,,,46.3672,5.0863,,,,,,,,1464730.0,,
002114.SZ,20260821,,2.1941,,,,,3.4056,,,,,,,,236725.0,,
002083.SZ,20260821,,4.7159,,,,17.0187,2.0613,,,,,,,,996811.0,,
002006.SZ,20260821,,0.8855,,,,34.8548,2.7633,,,,,,,,683384.0,,
002029.SZ,20260821,,2.4224,,,,26.4797,0.9082,,,,,,,,616896.0,,
600293.SH,20260821,,1.6764,,,,,1.9323,,,,,,,,329481.0,,
601200.SH,20260821,,0.466,,,,15.3981,0.7859,,,,,,,,928899.0,,
300217.SZ,20260821,,1.0439,,,,45.444,1.493,,,,,,,,634052.0,,
300586.SZ,20260821,,2.5385,,,,,3.5046,,,,,,,,646496.0,,
002381.SZ,20260821,,1.3131,,,,39.9416,1.0484,,,,,,,,226368.0,,
300993.SZ,20260821,,0.6882,,,,20.9128,1.9185,,,,,,,,306282.0,,
603589.SH,20260821,,0.6785,,,,28.9323,1.0557,,,,,,,,1132840.0,,
002890.SZ,20260821,,0.9263,,,,226.973,4.0824,,,,,,,,246829.0,,
002121.SZ,20260821,,1.2299,,,,,23.2905,,,,,,,,826240.0,,
600537.SH,20260821,,1.2729,,,,,,,,,,,,,252131.0,,
001308.SZ,20260821,,0.229,,,,28.2508,1.5621,,,,,,,,1260320.0,,
002635.SZ,20260821,,4.1759,,,,89.5697,1.7627,,,,,,,,1029110.0,,
002549.SZ,20260821,,2.234,,,,275.682,4.6492,,,,,,,,954713.0,,
000818.SZ,20260821,,2.109,,,,,3.6212,,,,,,,,793320.0,,
688004.SH,20260821,,2.2051,,,,,3.0571,,,,,,,,175473.0,,
300461.SZ,20260821,,2.9234,,,,1088.34,9.099,,,,,,,,493569.0,,
605179.SH,20260821,,4.7668,,,,235.586,10.9914,,,,,,,,1265160.0,,
600559.SH,20260821,,0.9551,,,,23.5496,1.9043,,,,,,,,1042810.0,,
603025.SH,20260821,,0.7647,,,,18.2824,5.5838,,,,,,,,1542100.0,,
002188.SZ,20260821,,4.629,,,,62.005,4.9615,,,,,,,,178926.0,,
603124.SH,20260821,,5.3277,,,,74.0193,10.009,,,,,,,,1929960.0,,
688511.SH,20260821,,1.2942,,,,124.848,3.5989,,,,,,,,295428.0,,
688190.SH,20260821,,0.5635,,,,31.6049,3.2594,,,,,,,,876720.0,,
300500.SZ,20260821,,1.9062,,,,,1.6818,,,,,,,,167538.0,,
688515.SH,20260821,,7.8586,,,,,8.5723,,,,,,,,1257440.0,,
603569.SH,20260821,,0.5363,,,,,1.3331,,,,,,,,353655.0,,
920476.BJ,20260821,,2.2028,,,,46.1549,4.9139,,,,,,,,221546.0,,
688226.SH,20260821,,1.4605,,,,237.903,3.3481,,,,,,,,573355.0,,
601208.SH,20260821,,4.6096,,,,113.55,7.4289,,,,,,,,4619570.0,,
300035.SZ,20260821,,5.2093,,,,23.7249,1.8847,,,,,,,,949316.0,,
301317.SZ,20260821,,3.5573,,,,,5.5309,,,,,,,,678432.0,,
603986.SH,20260821,,5.0975,,,,36.2018,7.6993,,,,,,,,28705600.0,,
600476.SH,20260821,,0.9843,,,,,,,,,,,,,156077.0,,
301183.SZ,20260821,,19.7303,,,,141.831,18.7608,,,,,,,,1941130.0,,
601061.SH,20260821,,0.5127,,,,15.0231,2.3741,,,,,,,,5880000.0,,
601788.SH,20260821,,0.229,,,,15.3644,1.0674,,,,,,,,6561150.0,,
688373.SH,20260821,,2.8522,,,,,19.6215,,,,,,,,356988.0,,
300607.SZ,20260821,,12.0339,,,,113.534,5.7283,,,,,,,,1696590.0,,
002212.SZ,20260821,,2.7227,,,,175.503,0.771,,,,,,,,734800.0,,
301696.SZ,20260821,,4.8478,,,,75.3569,18.6954,,,,,,,,3965700.0,,
300938.SZ,20260821,,3.0946,,,,46.7788,4.9745,,,,,,,,954414.0,,
300189.SZ,20260821,,30.1327,,,,50.5215,8.3165,,,,,,,,572416.0,,
600159.SH,20260821,,1.9578,,,,,1.4463,,,,,,,,210821.0,,
002510.SZ,20260821,,1.1428,,,,93.6543,2.2103,,,,,,,,560357.0,,
301367.SZ,20260821,,1.3012,,,,28.4408,1.7759,,,,,,,,546490.0,,
300265.SZ,20260821,,2.7672,,,,208.914,2.7154,,,,,,,,639211.0,,
300318.SZ,20260821,,3.2927,,,,,3.1806,,,,,,,,406816.0,,
301630.SZ,20260821,,5.6612,,,,66.87,5.3182,,,,,,,,930832.0,,
601609.SH,20260821,,6.1381,,,,27.8453,2.2423,,,,,,,,2286990.0,,
002644.SZ,20260821,,2.5892,,,,71.1644,2.2488,,,,,,,,418739.0,,
603970.SH,20260821,,1.2584,,,,16.4513,1.7548,,,,,,,,285466.0,,
300451.SZ,20260821,,1.33,,,,,1.3589,,,,,,,,534448.0,,
002888.SZ,20260821,,1.8224,,,,142.235,6.8962,,,,,,,,262510.0,,
688796.SH,20260821,,7.5341,,,,206.526,26.2917,,,,,,,,5999160.0,,
300649.SZ,20260821,,5.3941,,,,,7.6024,,,,,,,,335808.0,,
000547.SZ,20260821,,2.8687,,,,,6.0637,,,,,,,,2218670.0,,
301160.SZ,20260821,,3.7365,,,,37.1772,4.0642,,,,,,,,757228.0,,
001282.SZ,20260821,,0.9842,,,,32.9885,2.1385,,,,,,,,353497.0,,
000876.SZ,20260821,,0.6978,,,,,1.6494,,,,,,,,3106920.0,,
000862.SZ,20260821,,1.6738,,,,172.698,1.0878,,,,,,,,472747.0,,
300539.SZ,20260821,,2.0624,,,,94.5083,4.0842,,,,,,,,487407.0,,
300975.SZ,20260821,,6.5374,,,,33.6375,6.6239,,,,,,,,1758730.0,,
300019.SZ,20260821,,0.922,,,,22.5388,2.075,,,,,,,,571592.0,,
002783.SZ,20260821,,1.5192,,,,33.641,1.4668,,,,,,,,390466.0,,
600730.SH,20260821,,1.7919,,,,,3.6131,,,,,,,,606016.0,,
002205.SZ,20260821,,1.0132,,,,,7.7215,,,,,,,,198109.0,,
300550.SZ,20260821,,1.3878,,,,159.542,2.809,,,,,,,,312447.0,,
688365.SH,20260821,,1.7258,,,,,6.3874,,,,,,,,610022.0,,
688590.SH,20260821,,2.7074,,,,,2.7277,,,,,,,,407038.0,,
002453.SZ,20260821,,1.4987,,,,,4.7797,,,,,,,,356629.0,,
301667.SZ,20260821,,7.216,,,,79.2873,5.4731,,,,,,,,705752.0,,
920402.BJ,20260821,,2.8855,,,,,2.5203,,,,,,,,370569.0,,
002864.SZ,20260821,,5.0285,,,,34.037,1.729,,,,,,,,295411.0,,
300989.SZ,20260821,,5.8803,,,,,3.1367,,,,,,,,303204.0,,
600550.SH,20260821,,0.8482,,,,79.5599,20.7109,,,,,,,,2031210.0,,
603332.SH,20260821,,2.4264,,,,25.6314,1.9233,,,,,,,,251179.0,,
301296.SZ,20260821,,0.5771,,,,74.3011,1.0226,,,,,,,,271916.0,,
600186.SH,20260821,,15.5476,,,,59.2488,11.0342,,,,,,,,2083190.0,,
603360.SH,20260821,,1.4668,,,,51.7933,6.3357,,,,,,,,893373.0,,
601512.SH,20260821,,0.219,,,,12.5339,0.7444,,,,,,,,1148150.0,,
300018.SZ,20260821,,6.5018,,,,41.1497,3.9735,,,,,,,,569348.0,,
000937.SZ,20260821,,0.566,,,,45.0945,0.9462,,,,,,,,1826840.0,,
600739.SH,20260821,,1.5605,,,,17.2614,0.5505,,,,,,,,1622790.0,,
600114.SH,20260821,,2.55,,,,34.6952,5.3535,,,,,,,,1908040.0,,
603929.SH,20260821,,2.1099,,,,29.1639,14.922,,,,,,,,3562900.0,,
688179.SH,20260821,,6.7688,,,,53.4421,5.6065,,,,,,,,756231.0,,
002848.SZ,20260821,,3.2089,,,,,31.6785,,,,,,,,222477.0,,
605318.SH,20260821,,0.6801,,,,30936.2,14.9748,,,,,,,,957552.0,,
603606.SH,20260821,,3.0246,,,,20.6379,3.3269,,,,,,,,2813420.0,,
002676.SZ,20260821,,2.4278,,,,44.0705,2.713,,,,,,,,365040.0,,
300800.SZ,20260821,,1.2453,,,,48.8323,1.1581,,,,,,,,236759.0,,
688310.SH,20260821,,1.1882,,,,45.4974,3.1551,,,,,,,,257990.0,,
920790.BJ,20260821,,3.386,,,,,5.2836,,,,,,,,163857.0,,
600866.SH,20260821,,2.5984,,,,33.1006,0.9229,,,,,,,,706126.0,,
001203.SZ,20260821,,4.1355,,,,66.6318,6.0401,,,,,,,,4347820.0,,
002855.SZ,20260821,,0.9609,,,,,12.0752,,,,,,,,250116.0,,
603039.SH,20260821,,6.3881,,,,39.0753,4.9231,,,,,,,,1319770.0,,
601068.SH,20260821,,0.352,,,,50.7123,4.28,,,,,,,,1329180.0,,
920471.BJ,20260821,,4.9661,,,,,1.8947,,,,,,,,97011.2,,
600735.SH,20260821,,0.6237,,,,,2.4317,,,,,,,,259411.0,,
002218.SZ,20260821,,1.8054,,,,,1.3832,,,,,,,,543604.0,,
002536.SZ,20260821,,6.5932,,,,148.18,8.108,,,,,,,,2699770.0,,
300940.SZ,20260821,,1.6503,,,,47.0313,2.6058,,,,,,,,305913.0,,
300246.SZ,20260821,,9.688,,,,,3.7048,,,,,,,,398762.0,,
600436.SH,20260821,,0.9955,,,,39.3578,4.9217,,,,,,,,7487170.0,,
603040.SH,20260821,,0.5063,,,,40.0845,6.8604,,,,,,,,1066910.0,,
920001.BJ,20260821,,2.785,,,,,2.5676,,,,,,,,182071.0,,
603009.SH,20260821,,2.1474,,,,125.624,7.5564,,,,,,,,1553560.0,,
002782.SZ,20260821,,1.5236,,,,29.817,3.3943,,,,,,,,760579.0,,
603726.SH,20260821,,1.411,,,,18.9753,2.884,,,,,,,,431425.0,,
300931.SZ,20260821,,3.5604,,,,,6.3146,,,,,,,,372781.0,,
003009.SZ,20260821,,1.7606,,,,,3.829,,,,,,,,776148.0,,
000796.SZ,20260821,,2.2639,,,,174.692,6.7978,,,,,,,,617459.0,,
688123.SH,20260821,,5.6677,,,,32.2774,7.0669,,,,,,,,2207000.0,,
600415.SH,20260821,,1.32,,,,15.5864,2.8672,,,,,,,,6843480.0,,
600469.SH,20260821,,0.7018,,,,18.0564,0.9983,,,,,,,,466378.0,,
300179.SZ,20260821,,7.199,,,,170.419,13.6685,,,,,,,,1737430.0,,
300408.SZ,20260821,,2.2625,,,,79.0599,10.1544,,,,,,,,22742600.0,,
300606.SZ,20260821,,5.2519,,,,250.046,7.2967,,,,,,,,500819.0,,
603722.SH,20260821,,0.9834,,,,,3.2741,,,,,,,,290424.0,,
600745.SH,20260821,,1.6148,,,,,0.9246,,,,,,,,2123540.0,,
002695.SZ,20260821,,1.743,,,,68.6128,2.2315,,,,,,,,623938.0,,
002967.SZ,20260821,,0.598,,,,24.5435,2.2478,,,,,,,,1102070.0,,
688015.SH,20260821,,0.4947,,,,19.1413,1.1053,,,,,,,,296795.0,,
603057.SH,20260821,,0.4218,,,,29.8018,4.2513,,,,,,,,906611.0,,
920262.BJ,20260821,,1.3825,,,,23.8517,2.9378,,,,,,,,111467.0,,
300384.SZ,20260821,,2.0493,,,,21.5447,1.4325,,,,,,,,406734.0,,
300291.SZ,20260821,,4.4246,,,,,2.2587,,,,,,,,460584.0,,
920719.BJ,20260821,,2.6973,,,,,10.0266,,,,,,,,66561.8,,
600287.SH,20260821,,0.8022,,,,91.7974,0.9177,,,,,,,,209662.0,,
002388.SZ,20260821,,7.3209,,,,,3.2002,,,,,,,,306960.0,,
300087.SZ,20260821,,1.8814,,,,,3.0533,,,,,,,,518190.0,,
001287.SZ,20260821,,2.9494,,,,28.3187,3.0018,,,,,,,,1745490.0,,
301535.SZ,20260821,,2.7284,,,,70.3025,5.3695,,,,,,,,625182.0,,
603922.SH,20260821,,1.1032,,,,,2.654,,,,,,,,246938.0,,
