ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv
600812.SH,20260819,5.06,1.7722,3.9385,1.1,47.4259,53.9104,1.5643,0.9394,0.9842,0.5929,0.6917,171573.037,171573.037,77203.1554,868159.5824,868159.5824
605177.SH,20260819,19.35,5.0222,10.1476,1.71,,,1.3361,2.3611,2.1895,,,11472.0365,11365.2314,5624.867,221983.974,219917.2005
688041.SH,20260819,259.74,1.2304,3.1841,1.41,237.2296,192.152,23.7937,41.9926,33.5185,0.0653,0.0922,232433.8091,232433.8091,89817.7181,60372357.8094,60372357.8094
300058.SZ,20260819,13.74,8.9226,8.9226,0.67,219.569,193.2472,6.1933,0.7181,0.6735,,0.0728,359022.1227,347793.0282,347793.0282,4932963.9288,4778676.2322
002955.SZ,20260819,34.69,4.1175,7.3202,1.66,158.5812,871.8297,2.5543,2.5349,2.4549,3.6553,,23663.9912,19564.6852,11004.9055,820904.16,678699.0961
300595.SZ,20260819,10.95,1.4519,1.9675,0.89,20.4227,21.041,1.9353,5.2619,5.3155,2.5617,1.7187,89435.6608,66849.476,49330.7632,979320.477,732001.806
002174.SZ,20260819,12.05,4.9032,6.0146,0.87,,,2.6017,8.4231,8.4554,,,97981.0967,97925.9042,79831.1452,1180672.1345,1180007.095
603232.SH,20260819,14.52,4.2678,5.991,0.56,,,2.596,9.4435,8.9372,0.3467,,23254.5595,23129.9995,16477.1586,337656.2112,335847.6
688317.SH,20260819,17.39,1.91,3.0503,0.94,,,0.9996,26.4494,27.9534,,,18984.3712,18984.3712,11887.2152,330138.1943,330138.1943
601231.SH,20260819,26.87,1.5064,5.2378,1.16,34.6333,31.5048,2.8653,1.0844,1.0822,0.7845,1.5912,238893.5678,238893.5678,68708.8076,6419070.2259,6419070.2259
688700.SH,20260819,56.14,5.5139,7.9555,1.16,138.5206,94.3494,8.6433,15.2517,12.6083,0.1779,0.3561,29840.136,29840.136,20681.896,1675225.4596,1675225.4596
601328.SH,20260819,7.15,0.9159,1.0397,1.76,6.6073,6.5531,0.5427,2.3835,2.3547,6.0858,4.5413,8836378.4223,2607243.9569,2296728.4001,63180105.7194,18641794.2918
300822.SZ,20260819,11.24,1.5467,4.8874,1.24,287.6358,148.0281,2.7905,4.1766,4.3792,0.8852,0.2656,31153.62,28898.2037,9145.4245,350166.6888,324815.768
300835.SZ,20260819,151.47,5.3128,6.1767,1.34,107.204,107.7698,14.1986,14.0107,13.2108,0.1283,0.1282,11924.754,8357.5423,7188.5688,1806241.8825,1265916.5838
300027.SZ,20260819,1.76,1.1628,1.1362,0.98,,,,15.7688,18.3327,,,277450.5919,248506.1849,254317.6849,488313.0384,437370.8768
002886.SZ,20260819,19.41,4.8193,6.4817,0.72,79.3324,69.5879,2.7569,2.4899,2.3062,0.2164,0.3864,26320.3565,20907.8164,15545.5312,510878.1876,405820.7862
600512.SH,20260819,2.0,1.1079,1.3539,0.75,103.2956,269.6729,0.513,0.6552,0.6419,1.004,0.5,158740.5163,158740.5163,129907.8469,317481.04,317481.04
600510.SH,20260819,6.42,0.6079,1.5194,0.92,99.1856,78.4318,0.6276,1.4633,1.5181,0.6386,0.3583,103202.5457,103202.5457,41290.4959,662560.371,662560.371
000560.SZ,20260819,2.38,18.3295,24.4602,3.69,,,0.604,0.535,0.571,0.1807,,235550.0851,233843.6194,175233.4303,560609.2142,556547.8156
688108.SH,20260819,17.71,3.0003,3.6233,0.82,156.5343,107.6178,7.4621,14.088,13.1171,,,41795.2,41795.2,34609.2583,740192.992,740192.992
603226.SH,20260819,44.01,1.5833,5.4842,1.4,,,18.3718,42.8732,43.8826,,,35549.177,35549.177,10262.9907,1564519.4118,1564519.4118
605338.SH,20260819,19.64,1.0353,2.4415,0.81,17.2323,16.6225,1.9731,2.5309,2.5168,4.0733,6.11,23956.6662,23956.6662,10158.432,470508.9988,470508.9988
603325.SH,20260819,51.6,1.2078,1.2078,0.88,10.0651,12.1882,1.4901,3.0492,3.1676,3.343,3.1008,8000.4,3418.32,3418.32,412820.64,176385.312
601608.SH,20260819,4.71,1.1163,3.134,1.68,57.4484,56.8191,2.2885,2.6606,2.6565,0.6072,0.6964,457955.3437,457955.3437,163124.5936,2156969.6514,2156969.6514
002222.SZ,20260819,61.98,8.3734,10.2954,1.37,104.6259,99.17,15.9429,25.1742,23.4482,0.3227,0.3227,47025.0,46815.1714,38075.6714,2914609.5,2901604.2366
000948.SZ,20260819,13.63,2.4797,3.8519,0.66,145.1213,123.946,1.9616,0.5312,0.551,0.6666,0.2201,38988.8774,38914.9291,25051.8551,531418.4344,530410.4959
002590.SZ,20260819,9.22,2.1702,4.0491,1.58,22.4174,22.3784,1.5523,0.9648,0.9645,0.6496,0.9204,51905.2477,49495.6865,26527.8165,478566.405,456350.2618
301110.SZ,20260819,34.15,4.2938,6.068,1.12,35.9554,28.5153,2.8711,3.1269,2.9819,0.8366,0.8366,12954.9466,9111.8521,6447.6069,442411.201,311169.6775
002008.SZ,20260819,88.2,6.0215,7.378,1.23,76.332,65.7917,4.3937,4.841,4.3346,0.3968,0.2268,102960.3408,95672.7382,78083.2341,9081101.988,8438335.668
002536.SZ,20260819,41.8,7.5509,11.5589,0.87,75.8103,95.2966,6.8411,5.2863,5.3301,0.7177,0.7177,57478.5888,54440.1075,35562.9202,2402605.062,2275596.598
300603.SZ,20260819,7.77,8.299,8.8981,0.68,,,2.8633,4.9481,5.2043,,,46479.8231,37393.1204,34875.5336,361148.2014,290544.5424
600578.SH,20260819,5.6,1.4777,7.2158,0.45,10.6217,10.5729,1.4868,1.0583,1.0517,2.1429,3.0357,669462.1015,669462.1015,137100.4264,3748987.76,3748987.76
600237.SH,20260819,8.28,5.1417,6.7906,1.06,43.5403,44.5243,2.6074,3.742,3.9054,,0.9662,63048.9755,62461.5795,47295.1963,522045.5544,517181.8824
600365.SH,20260819,2.71,0.3765,0.4417,0.9,,,5.5856,1.802,1.8178,,,45393.0,42728.0,36416.8064,123015.03,115792.88
301125.SZ,20260819,11.79,2.8199,4.8972,1.49,500.4374,,4.2049,3.9356,4.1352,0.1735,0.1157,20732.4017,17577.9908,10121.6188,244434.996,207244.5021
688088.SH,20260819,31.74,1.6292,2.5485,1.07,49.2756,48.4469,4.5938,13.7958,13.5338,1.4792,1.0071,40117.04,40117.04,25645.9788,1273314.8496,1273314.8496
603507.SH,20260819,23.05,3.2339,4.3306,0.83,49.4353,27.3627,2.118,1.3867,1.2176,0.9901,1.0012,23893.3994,23630.3834,17646.3228,550742.87,544680.259
603948.SH,20260819,20.15,0.6131,2.2468,0.9,14.238,14.0358,1.481,1.5914,1.5975,4.9628,4.9628,16248.9167,16248.9167,4433.9197,327415.738,327415.738
600653.SH,20260819,1.65,0.9954,1.3544,1.14,,,5.1343,0.8778,0.9154,,,194638.0317,194638.0317,143048.5612,321152.7495,321152.7495
301586.SZ,20260819,30.68,1.6505,2.2589,1.35,44.4105,50.8477,1.9637,3.3331,3.9189,1.5645,0.3259,8297.5503,5291.107,3866.107,254568.834,162331.2548
600835.SH,20260819,18.02,1.042,2.6642,1.58,22.9049,23.6534,1.2835,0.9408,0.9384,2.3307,1.9978,100729.4745,80650.43,31543.0714,1815145.0494,1453320.7486
603511.SH,20260819,12.68,0.4752,3.3912,1.23,33.8466,32.1129,1.1497,1.6636,1.6662,3.1599,2.9049,40587.4312,40188.7312,5631.514,514648.6124,509593.0964
600758.SH,20260819,3.53,10.1622,16.735,2.6,,,0.8746,0.995,1.0897,0.9065,,132201.7394,132074.3394,80201.3597,466672.1422,466222.4202
002206.SZ,20260819,5.16,0.7283,1.0223,1.09,11.6574,12.0449,1.4539,1.0277,1.0536,3.3842,3.8527,116202.722,105697.0986,75299.3075,599606.0352,545397.036
600478.SH,20260819,4.79,1.562,2.1782,1.31,57.801,57.0681,2.7674,1.4122,1.4068,,,169391.8916,169391.8916,121471.8779,811387.1531,811387.1531
000881.SZ,20260819,6.39,0.8749,1.4375,0.98,,,1.2139,1.0879,1.0841,,,94542.5815,90373.2351,55004.8493,604127.1501,577485.0036
688660.SH,20260819,8.03,1.4233,3.559,1.13,,,2.9645,0.7826,0.6422,,,133333.34,133333.34,53323.336,1070666.7202,1070666.7202
002150.SZ,20260819,22.28,3.2487,6.3255,1.09,28.5771,31.8612,3.7102,1.9779,1.933,0.4518,0.4488,36086.8803,35850.4497,18412.5683,804015.6864,798748.026
000055.SZ,20260819,3.5,1.2369,1.5055,0.93,,,0.6724,1.1129,1.1213,1.4286,,107387.4227,67585.4429,55524.4019,375855.97,236549.04
300936.SZ,20260819,80.11,7.5351,11.3813,0.91,2834.4859,6871.4597,5.9766,26.6406,24.3077,0.1248,,7520.0,4742.12,3139.59,602427.2,379891.2332
603569.SH,20260819,5.78,0.5043,1.7426,1.1,,,1.3149,0.9445,0.9869,6.2284,11.2457,60350.7251,60350.7251,17464.8246,348827.2194,348827.2194
000035.SZ,20260819,4.58,1.3309,1.9221,1.1,38.518,37.7837,1.0166,2.0701,2.0953,0.7686,,238803.2769,231302.5748,160164.0201,1093718.9766,1059365.7706
000882.SZ,20260819,1.42,2.0167,2.8092,0.76,,,0.5939,3.2451,3.3988,,,273735.1947,273533.6141,196372.6704,388703.9765,388417.732
603007.SH,20260819,4.54,3.012,3.012,1.0,,,17.1309,9.7888,7.298,,,88444.6101,69508.9029,69508.9029,401538.5294,315570.406
600917.SH,20260819,4.78,0.224,0.4966,0.85,35.4352,33.119,1.2937,0.7241,0.7329,1.7155,1.1297,156103.976,156103.976,70409.9331,746177.0244,746177.0244
603716.SH,20260819,15.73,5.8622,6.8049,0.66,,,3.516,3.2979,3.6566,,,22579.077,22579.077,19451.4022,355168.9284,355168.9284
920418.BJ,20260819,18.4,1.7457,3.1343,1.72,19.8362,23.9988,3.247,4.1202,4.0544,1.5851,1.9022,16248.96,15691.8552,8739.6792,298980.864,288730.1357
300590.SZ,20260819,10.77,4.6541,6.493,0.92,66.7704,42.6581,2.6362,5.5867,4.7559,2.0202,1.1142,46223.6538,35781.4593,25647.5428,497828.7105,385366.3242
301195.SZ,20260819,26.14,1.1741,2.2077,0.51,22.8041,25.3801,1.3981,3.5833,3.741,2.4866,2.2953,13206.984,8768.9828,4663.4985,345230.4572,229221.1372
603833.SH,20260819,32.58,1.2212,4.8363,1.49,9.8833,10.7043,1.0668,1.1452,1.2005,7.612,7.6028,60572.7207,60572.7207,15294.8853,1973459.2176,1973459.2176
300173.SZ,20260819,3.18,0.4988,0.6296,0.78,,,2.878,1.972,2.0662,,,73472.5698,73472.5698,58208.1697,233642.7726,233642.7726
920489.BJ,20260819,13.66,3.511,3.511,1.13,,,3.8855,3.4391,3.4818,1.3177,,13645.92,8682.5529,8682.5529,186403.2672,118603.6726
000155.SZ,20260819,11.72,1.8002,2.9737,0.8,43.0594,40.6363,2.0138,6.011,5.4309,1.4505,1.4505,184616.8342,184616.8342,111765.2937,2163709.2476,2163709.2476
920239.BJ,20260819,21.1,0.4852,1.2699,1.19,15.3972,14.9079,3.3384,0.8566,0.8143,1.6926,1.8957,18207.4204,17987.998,6872.5676,384176.5704,379546.7578
603368.SH,20260819,16.27,1.5688,2.1039,0.56,9.1092,9.8408,0.8229,0.3088,0.3079,4.6154,4.0825,39721.1355,39721.1355,29617.856,646262.9478,646262.9478
601061.SH,20260819,11.55,0.2794,2.7316,0.73,21.0434,16.1927,2.3358,0.3991,0.361,1.4545,1.9048,490000.0,490000.0,50115.3847,5659500.0,5659500.0
300350.SZ,20260819,4.24,2.0131,2.1006,0.93,,,2.7169,5.1829,4.3804,,,56201.2279,47156.5417,45191.2519,238293.2152,199943.7296
301262.SZ,20260819,18.86,7.6935,12.0682,1.04,18.9506,20.2781,2.064,8.3794,8.4229,2.386,3.2874,41700.0,12207.5392,7782.3392,786462.0,230234.2044
301156.SZ,20260819,12.14,14.861,24.9201,2.86,40.7779,37.6403,2.9879,3.9822,3.6024,2.0157,1.8897,18410.7007,11829.2595,7054.3168,223505.898,143607.2164
000576.SZ,20260819,7.07,1.5762,2.462,1.09,40.7281,43.8269,1.868,6.1042,5.3323,,,43641.8214,43381.5261,27772.7861,308547.7381,306707.4171
920188.BJ,20260819,21.48,2.9509,2.9509,0.69,19.7468,19.2802,2.2372,6.1768,5.8301,,2.3277,8299.3198,1979.3879,1979.3879,178269.3893,42517.2521
600061.SH,20260819,6.2,0.4203,1.1648,0.94,12.089,11.7806,0.7248,751.5982,667.3881,2.0483,2.4895,639409.7773,639409.7773,230715.6492,3964340.636,3964340.636
002077.SZ,20260819,12.32,4.4405,8.7426,1.01,134.5496,94.1918,2.1127,20.1333,18.1226,,,58034.8513,58034.8513,29476.9403,714989.352,714989.352
600007.SH,20260819,18.91,0.3439,1.7773,1.8,15.8428,15.922,1.8948,5.0524,5.1198,5.817,5.6584,100728.2534,100728.2534,19492.2293,1904771.2075,1904771.2075
600520.SH,20260819,24.46,4.3112,5.537,0.98,507.1341,289.2252,9.8434,10.2379,9.4183,,,15843.0,15843.0,12335.6667,387519.78,387519.78
920266.BJ,20260819,7.83,6.7413,12.1344,1.48,,,1.1079,2.2423,2.2779,,,12400.0007,11849.0457,6582.7957,97092.0055,92778.0278
002867.SZ,20260819,12.38,0.6777,1.8691,1.24,12.1808,11.7413,1.9835,1.5245,1.6599,7.2698,7.2698,108547.3893,107909.6804,39124.4912,1343816.6882,1335921.8384
603896.SH,20260819,15.01,0.6964,1.1759,0.66,163.7282,,1.3408,4.6481,4.7587,1.7988,,19824.3938,19824.3938,11741.2088,297564.0939,297564.0939
002440.SZ,20260819,12.58,4.0955,6.137,0.76,21.1245,17.5588,1.3966,2.4677,2.3052,1.1605,1.5653,112399.9905,94635.9428,63155.5451,1413991.8742,1190520.1252
300383.SZ,20260819,12.23,3.2822,4.1391,0.72,,,1.8526,3.0629,3.1499,0.4906,0.1635,179759.2847,179430.8667,142283.5891,2198456.1167,2194439.5401
301585.SZ,20260819,26.56,1.0453,1.0453,0.51,39.0276,38.8558,2.7505,5.694,5.5374,1.1585,0.7907,10400.0,6810.8931,6810.8931,276224.0,180897.2384
688583.SH,20260819,81.11,6.7554,6.7554,0.79,104.6792,131.7382,8.4322,27.0338,27.0242,0.5047,0.3082,12376.0,4312.4819,4312.4819,1003817.36,349785.2528
002563.SZ,20260819,5.93,1.0383,3.2313,1.16,17.9019,15.2639,1.3937,1.0587,1.02,8.4317,5.059,269409.016,221349.1963,71126.5838,1597595.4886,1312600.756
301130.SZ,20260819,33.38,28.1632,34.5573,2.31,116.5932,112.0371,2.894,10.8729,10.704,0.7789,0.4287,7649.4685,5901.736,4809.7447,255339.2585,196999.9477
300562.SZ,20260819,15.0,5.9034,6.5816,0.59,39.9834,35.9769,3.0868,3.3244,3.2897,1.8523,1.7284,21857.3688,16692.8283,14972.7564,327860.55,250392.45
300814.SZ,20260819,135.31,4.0868,10.7653,0.75,888.7605,508.1074,15.849,13.7843,11.7628,0.0739,0.037,19143.0132,19143.0132,7267.1936,2590240.6831,2590240.6831
000958.SZ,20260819,5.26,0.3757,0.7675,1.41,29.2561,29.227,2.1254,8.4285,8.7229,1.0002,0.6146,1831652.4953,538341.852,263545.2973,9634492.0974,2831678.131
000506.SZ,20260819,18.36,11.3893,16.9992,1.02,107.3714,50.0255,18.9111,32.3717,24.585,,,92901.7761,92870.6961,62222.4027,1705676.6808,1705106.052
300018.SZ,20260819,11.17,3.4377,3.4377,0.95,39.2416,39.4542,3.8098,8.3404,8.0757,0.6166,0.8953,48871.0536,36329.0039,36329.0039,545889.6285,405794.93
002995.SZ,20260819,16.76,4.474,6.792,0.64,,,3.7069,2.6308,2.8905,,,17745.448,11241.7208,7405.1746,297413.742,188411.2272
600613.SH,20260819,7.78,33.9111,62.0119,4.97,108.6463,114.9915,1.7856,2.1282,2.1922,1.928,0.8997,53407.1628,47931.9978,26211.5362,415507.7048,372910.96
600686.SH,20260819,10.93,2.3065,4.0944,1.1,16.7344,13.712,2.1566,0.3193,0.3087,1.0064,2.1043,71704.7417,71704.7417,40392.9571,783732.8082,783732.8082
603707.SH,20260819,8.08,0.9355,2.989,1.48,22.4482,22.2835,1.8804,3.2712,3.236,1.2376,1.2361,161565.102,161565.102,50567.3454,1305446.008,1305446.008
300450.SZ,20260819,33.52,2.0835,3.0659,1.13,35.8874,34.9892,3.1405,3.8856,3.7325,0.1659,0.8501,167422.1434,155941.4363,105970.9703,5611990.468,5227157.0688
301345.SZ,20260819,255.58,3.4641,4.176,0.94,34.1418,30.7483,7.3757,7.0712,6.3907,1.3664,1.1738,10904.9071,3502.9746,2905.7746,2787074.342,895289.0726
688001.SH,20260819,52.05,2.6934,11.0555,1.23,306.489,216.5196,7.2282,10.9599,10.498,,0.0997,47156.5619,47156.5619,11488.7791,2454498.948,2454498.948
600340.SH,20260819,1.08,0.9986,1.6414,0.88,,,,0.4888,0.5079,,,389335.5062,389335.5062,236867.4719,420482.3508,420482.3508
600020.SH,20260819,3.74,0.6111,1.9196,1.04,13.3737,12.8877,0.7059,1.2737,1.3098,4.5455,3.2086,224737.1832,224737.1832,71537.6752,840517.0532,840517.0532
300697.SZ,20260819,14.02,2.9694,6.2805,1.01,36.5581,32.7404,4.6251,1.8967,1.6941,0.9876,1.1412,43264.0,33124.0,15661.009,606561.28,464398.48
688489.SH,20260819,22.9,0.7427,1.7826,1.2,,,2.143,7.0098,6.9269,0.327,,16957.8545,16827.7447,7011.2428,388334.765,385355.246
301580.SZ,20260819,50.44,5.8347,5.8347,0.89,38.3507,37.0326,3.4691,7.2722,6.9239,0.6575,0.6514,14919.0351,10080.1528,10080.1528,752515.8732,508442.766
603356.SH,20260819,16.64,2.0219,2.8512,1.02,,,7.3459,2.3195,2.3787,,,13334.0,13334.0,9455.4783,221877.76,221877.76
603595.SH,20260819,26.18,1.2029,2.2472,1.21,,,4.0023,2.8871,2.6602,0.0573,,23244.2326,23244.2326,12442.7059,608533.9414,608533.9414
300703.SZ,20260819,13.03,2.2672,3.322,1.0,38.7029,111.5315,3.0417,1.0963,1.075,1.1512,0.6015,18039.184,16627.2458,11347.9458,235050.6457,216653.0675
603551.SH,20260819,9.45,1.7525,6.248,3.59,12.2288,12.6389,2.5057,1.9394,1.91,8.899,8.9696,38468.365,37988.365,10655.4088,363526.0965,358990.0965
600390.SH,20260819,4.74,0.6617,1.3345,1.15,48.9393,40.3912,0.5023,12.0104,11.5803,0.1266,0.4219,449806.5459,449806.5459,223024.9462,2132083.047,2132083.047
603057.SH,20260819,21.84,0.5933,2.3792,0.84,38.3923,29.8018,4.2513,2.7997,2.6845,2.3761,0.8242,41511.5,41200.0,10274.3165,906611.16,899808.0
300024.SZ,20260819,15.25,4.3051,5.7547,1.5,,,5.9008,5.7925,5.8751,,,156561.995,156518.9707,117091.7536,2387570.3475,2386914.2925
002480.SZ,20260819,5.5,1.1457,1.6264,1.62,,,5.2444,2.8375,2.8491,,,76916.867,76762.9821,54072.4617,423042.73,422196.39
300617.SZ,20260819,40.26,4.0762,6.2137,0.81,90.6487,84.6643,2.2051,8.0645,7.6061,0.5901,,16570.7664,13892.3724,9113.4341,667138.7976,559306.8162
301122.SZ,20260819,33.2,4.2159,7.2073,0.79,722.0716,367.296,2.192,11.3784,9.5421,0.753,0.1205,12224.5658,7564.0658,4424.5658,405855.724,251127.124
002167.SZ,20260819,16.88,9.1742,12.3174,0.87,247.742,241.3534,7.3489,10.5042,10.3605,,,77467.33,75871.2963,56510.214,1307648.5304,1280707.544
603389.SH,20260819,47.48,1.8469,4.6716,1.96,,,62.2171,22.4497,19.3202,,,26275.2,26275.2,10387.7487,1247546.496,1247546.496
600714.SH,20260819,15.41,5.3499,8.2596,1.17,145.281,312.7112,5.8979,13.3547,14.7773,0.4543,0.292,28817.6273,28817.6273,18665.5189,444079.6783,444079.6783
000767.SZ,20260819,3.48,3.5842,5.5757,0.49,54.5868,53.9913,1.7727,0.6925,0.6934,,,307694.2219,291224.6436,187210.3509,1070775.8856,1013461.7472
002061.SZ,20260819,3.48,0.6737,1.3938,1.33,9.5384,9.5676,0.5737,0.1982,0.1982,3.6292,3.1982,264315.1986,259913.79,125625.4731,919816.896,904499.9892
001379.SZ,20260819,16.12,3.3881,3.4622,0.68,44.8651,44.0848,2.1362,1.6085,1.5449,1.2407,1.2407,20000.0,6729.7675,6585.7675,322400.0,108483.8924
002775.SZ,20260819,3.44,2.8549,5.1614,0.98,,,,4.8595,4.3342,,,64532.4123,58081.8123,32125.819,221991.4904,199801.4264
605099.SH,20260819,32.92,0.2543,2.3342,1.0,19.8535,18.6066,3.9735,4.0279,3.8852,1.9392,2.5193,40266.2736,40212.6336,4381.3436,1325565.6084,1323799.7796
920357.BJ,20260819,15.4,3.2703,4.9964,1.65,24.3533,21.5173,3.7808,2.6778,2.4532,2.4975,0.4995,10410.4,6295.588,4120.6866,160320.16,96952.0552
002396.SZ,20260819,29.48,10.5549,14.3656,0.76,54.838,39.3602,3.0993,1.1704,1.0677,0.6532,0.6499,76055.4372,75741.5106,55649.7571,2242114.3712,2232859.7148
920189.BJ,20260819,20.37,7.3354,8.9936,1.07,33.7585,33.7585,4.9472,6.1376,6.1376,,,14141.0,8486.74,6922.0,288052.17,172874.8938
600186.SH,20260819,11.61,13.5813,16.6463,0.64,67.3332,59.1978,11.0247,6.029,5.664,,,179276.4641,178913.8291,145971.0396,2081399.7482,2077189.5559
300533.SZ,20260819,14.25,2.5587,2.973,1.01,9.6747,16.4177,3.0745,1.8315,1.8553,5.0125,10.0251,32824.6758,23096.3149,19878.2992,467751.5475,329122.4175
603065.SH,20260819,16.3,11.2924,25.3825,1.17,,,3.4191,5.2692,5.1961,0.6083,1.3079,41896.7572,41896.7572,18639.3455,682917.188,682917.188
300666.SZ,20260819,252.57,8.8382,9.7894,1.25,139.5427,126.2632,13.4478,15.1391,14.1984,0.116,0.1464,27597.1083,22111.5784,19963.0215,6970202.0727,5584721.7606
600615.SH,20260819,9.14,0.8485,1.2128,1.08,,,2.8579,3.3427,3.4306,,,22562.461,22526.605,15760.123,206220.9758,205893.2154
603393.SH,20260819,24.24,4.4426,7.8528,1.79,12.7353,17.9978,1.0607,2.6189,2.7117,,,42392.1327,42392.1327,23982.4729,1027585.2312,1027585.2312
688403.SH,20260819,22.94,6.6915,9.0525,1.17,147.2344,357.623,5.0559,12.7762,12.1465,0.3445,0.2175,99309.8171,99309.8171,73408.6948,2278167.2708,2278167.2708
600505.SH,20260819,10.5,1.7124,3.8782,0.74,321.3304,280.0181,3.1243,2.5326,2.5582,0.1905,0.2381,36456.75,36456.75,16096.8977,382795.875,382795.875
300517.SZ,20260819,9.88,2.8309,3.5215,0.98,1111.9276,427.7039,1.8935,8.4709,10.7596,0.9993,1.0094,20041.745,12623.285,10147.9143,198012.49,124718.1052
000700.SZ,20260819,11.02,5.2343,7.8592,1.38,20.9463,20.3478,2.5517,1.4233,1.4635,1.9691,2.9655,91801.5389,91801.5389,61141.1519,1011652.9708,1011652.9708
603838.SH,20260819,9.8,1.1271,3.1021,1.4,,,3.5692,8.7995,8.1389,,,32001.6,32001.6,11627.0468,313615.68,313615.68
603893.SH,20260819,182.1,4.1312,8.4593,1.18,74.0942,56.3331,15.6522,17.5041,14.7253,0.4908,0.8229,42314.355,42308.955,20662.1388,7705444.956,7704461.616
601801.SH,20260819,5.48,0.525,2.3888,1.26,13.3931,14.309,0.8828,1.3409,1.3791,1.8248,5.4745,195793.1237,195793.1237,43032.2372,1072946.2976,1072946.2976
688425.SH,20260819,4.08,0.3131,1.1299,1.41,14.6731,15.5525,1.1551,2.1663,2.2028,2.0833,2.0588,533349.7,533349.7,147795.7,2176066.776,2176066.776
603312.SH,20260819,30.35,2.6447,2.7326,0.87,18.6167,23.6175,2.6846,1.7456,1.8821,3.7791,2.5905,15999.95,5091.95,4928.01,485598.4825,154540.6825
688143.SH,20260819,126.26,15.8105,20.4692,0.93,679.5108,754.4651,11.997,40.8564,38.9634,0.0367,0.0389,12878.0802,12237.4426,9452.2576,1625986.3808,1545099.1744
601339.SH,20260819,7.84,0.687,2.6727,1.04,17.9181,14.2401,1.2766,1.4956,1.376,5.2296,5.102,149956.9,149956.9,38548.2228,1175662.096,1175662.096
603339.SH,20260819,13.78,2.2917,4.1044,1.13,27.6156,24.8807,1.529,2.5218,2.376,1.6752,1.1248,30944.1175,30944.1175,17277.9339,426409.9736,426409.9736
002495.SZ,20260819,2.35,2.9197,3.5237,1.04,112.3274,111.684,1.9858,8.8661,8.7104,0.3339,0.4135,93562.56,69391.8207,57496.8823,219872.016,163070.777
603800.SH,20260819,66.93,3.5103,6.6227,1.18,958.447,586.0953,17.6,12.9049,13.1148,0.1449,,20800.0,20800.0,11025.0,1392144.0,1392144.0
603666.SH,20260819,23.7,2.9706,4.6647,1.95,,,2.2992,8.847,9.8973,,,20553.042,20553.042,13088.432,487107.048,487107.048
605333.SH,20260819,18.3,3.0065,10.6447,5.39,17.6469,20.2977,2.4627,1.0002,0.9896,1.183,1.0929,46404.0406,46404.0406,13106.3806,849193.932,849193.932
002726.SZ,20260819,2.68,10.1601,13.6927,1.46,,,6.9808,0.3641,0.3828,,,136113.4605,136031.5605,100936.8843,364784.0741,364564.5821
300386.SZ,20260819,11.58,8.1392,10.3523,1.47,825.2994,,3.3614,6.9725,7.824,,0.0864,41804.4,25075.7653,19714.9937,484094.952,290377.4166
603987.SH,20260819,7.46,0.8876,1.5176,0.95,13.5572,13.9421,1.1445,1.4177,1.4248,2.0107,2.2788,43679.088,43679.088,25545.4555,325846.0114,325846.0114
301163.SZ,20260819,22.89,1.9534,2.7761,0.97,45.8129,45.2812,1.6297,2.1796,2.2274,0.5461,0.5461,8160.0,5472.5639,3850.7317,186782.4,125266.8984
603556.SH,20260819,27.9,5.8938,18.0586,2.14,18.6077,20.4214,1.9926,2.845,2.5885,2.4896,2.8384,48626.417,48626.417,15870.0858,1356677.118,1356677.118
002494.SZ,20260819,4.71,2.488,2.7807,0.91,86.5098,64.3107,1.4122,3.8079,3.4774,,,37731.0718,28677.0438,25659.0344,177713.3397,135068.8584
603156.SH,20260819,54.57,2.1434,5.2975,2.4,54.5886,48.246,6.9393,12.8886,11.3988,3.4085,2.7488,126027.7566,126027.7566,50991.2472,6877334.8632,6877334.8632
300629.SZ,20260819,16.49,3.7502,4.2066,1.25,50.8796,37.4069,2.3371,10.5767,9.4974,0.6031,0.6031,25142.3424,21678.8619,19326.6786,414597.1866,357484.4014
000697.SZ,20260819,8.09,1.4422,2.1563,1.51,,,3.3514,6.0272,5.5884,,,139608.83,65310.7348,43680.8641,1129435.4347,528363.8057
688796.SH,20260819,131.6,8.0404,8.0404,0.69,339.5606,202.4642,25.7746,42.6541,37.639,,,44689.842,3860.7498,3860.7498,5881182.944,508074.7
605318.SH,20260819,76.11,1.6848,5.7689,1.38,,30915.8655,14.9649,18.2681,18.4703,0.3942,,12572.9028,12572.9028,3671.9028,956923.419,956923.419
301071.SZ,20260819,59.76,10.2587,14.5817,1.3,139.1193,87.6581,2.8565,24.0431,18.3591,0.251,0.6693,25445.0293,18704.9097,13159.5332,1520594.9928,1117805.4216
300671.SZ,20260819,57.86,6.9004,10.0313,1.18,,,7.6455,15.0272,11.1646,,,22138.646,22078.4955,15187.4912,1280942.289,1277462.01
920037.BJ,20260819,39.75,1.0864,1.487,0.9,25.7276,24.0857,5.6097,6.3982,6.0062,1.1788,2.3576,12804.8071,7828.793,5719.4931,508991.0822,311194.5218
000815.SZ,20260819,16.08,12.5031,18.7093,0.6,167.7932,143.5686,7.9463,32.6131,32.6801,,,69526.3035,69526.3035,46463.1987,1117982.904,1117982.904
